ID,Date,Amount,Vendor,Description,Category,SubCategory,Person,PaymentMode,RecurrenceType,Notes,ImportSessionID
6298,2023-02-13,448,"medicines","medicines - mother","medical","medicines","Mother",UPI,monthly,"",
6299,2023-02-13,35,"Idli","Idli","food","hotel","Family",UPI,monthly,"",
6300,2023-02-13,70,"masala puri","masala puri","food","hotel","Family",UPI,monthly,"",
6301,2023-02-13,10,"Mask","Mask","medical","medicines","Vinutha",UPI,monthly,"",
6302,2023-02-13,200,"clothes stitching","clothes stitching","clothes","clothes","Family",Cash,yearly,"",
6303,2023-02-13,14264,"Internet subscription yearly","Internet subscription yearly","hathway","","Family",UPI,yearly,"",
6304,2023-02-13,40,"Flowers","Flowers","flower","flower","Family",UPI,monthly,"",
6305,2023-02-13,70,"flowers","flowers","flower","flower","Family",UPI,monthly,"",
6306,2023-02-13,90,"yelnir","yelnir","food","yelnir","Family",UPI,monthly,"",
6307,2023-02-13,90,"papaya","papaya","food","fruits","Family",UPI,monthly,"",
6308,2023-02-13,76,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6291,2023-02-14,120,"Dry clean","Dry clean - father safari","clothes","clothes","Father",UPI,monthly,"",
6292,2023-02-14,110,"Musk melon","Musk melon","food","fruits","Family",UPI,monthly,"",
6293,2023-02-14,250,"fruits","fruits","food","fruits","Family",UPI,monthly,"",
6294,2023-02-14,100,"breakfast","breakfast","food","hotel","Family",UPI,monthly,"",
6295,2023-02-14,50,"Avare kai","Avare kai","food","vegetables","Family",UPI,monthly,"",
6296,2023-02-14,1250,"mutton","mutton","food","mutton","Family",UPI,monthly,"",
6297,2023-02-14,88,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6288,2023-02-15,40,"vegetables","vegetables","food","vegetables","Family",UPI,monthly,"",
6289,2023-02-15,14000,"Dentist","Dentist - Vinutha","medical","dentist","Vinutha",UPI,onetime,"",
6290,2023-02-15,46,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6283,2023-02-16,270,"fruits","fruits","food","fruits","Family",UPI,monthly,"",
6284,2023-02-16,157,"medicines","medicines - seenu","medical","medicines","Seenu",UPI,monthly,"",
6285,2023-02-16,157,"medicines","medicines - mother","medical","medicines","Mother",UPI,monthly,"",
6286,2023-02-16,30,"Curd","Curd","food","dairy","Family",UPI,monthly,"",
6287,2023-02-16,210,"Kakhra","Kakhra","food","snacks","Family",UPI,monthly,"",
6275,2023-02-17,576,"Medicines","Medicines - mother","medical","medicines","Mother",UPI,monthly,"",
6276,2023-02-17,26501,"Chain making and gold for 5 chains","Chain making and gold for 5 chains","jewelery","gold","Family",UPI,onetime,"",
6277,2023-02-17,4400,"Kishan suit for heenal wedding","Kishan suit for heenal wedding","functions","wedding","Kishan",UPI,onetime,"",
6278,2023-02-17,500,"Tent house adv","Tent house adv - after return to delete","functions","","Family",UPI,onetime,"",
6279,2023-02-17,7759,"Birla Sunlife insurance premium","Birla Sunlife insurance premium","child-insurance","","Family",UPI,monthly,"",
6280,2023-02-17,750,"Sugar tests","Sugar tests - mother","medical","tests","Mother",UPI,yearly,"",
6281,2023-02-17,40,"flowers","flowers","flower","flower","Family",UPI,monthly,"",
6282,2023-02-17,395,"breakfast","breakfast","food","hotel","Family",UPI,monthly,"",
6269,2023-02-18,600,"Medicines","Medicines - mother","medical","medicines","Mother",UPI,monthly,"",
6270,2023-02-18,1065,"Dinner","Dinner","food","hotel","Family",UPI,monthly,"",
6271,2023-02-18,160,"sweets","sweets","food","sweets","Family",UPI,monthly,"",
6272,2023-02-18,950,"Smitha -shorts","Smitha -shorts","clothes","clothes","Smitha",UPI,yearly,"",
6273,2023-02-18,300,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","petrol","Family",UPI,monthly,"",
6274,2023-02-18,79,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6264,2023-02-19,230,"Brandy","Brandy","food","liquor","Family",UPI,yearly,"",
6265,2023-02-19,30,"Tea","Tea","food","snacks","Family",UPI,monthly,"",
6266,2023-02-19,120,"Tallisadhi","Tallisadhi","medical","medicines","Family",UPI,monthly,"",
6267,2023-02-19,10,"turmeric","turmeric","food","groceries","Family",UPI,monthly,"",
6268,2023-02-19,76,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6259,2023-02-20,472,"Atta","Atta","food","groceries","Family",UPI,monthly,"",
6260,2023-02-20,339,"Medicines","Medicines - kishan","medical","medicines","Kishan",UPI,monthly,"",
6261,2023-02-20,1278,"Medicines","Medicines - father, mother","medical","medicines","Mother",UPI,monthly,"",
6262,2023-02-20,300,"Pyjama cloth","Pyjama cloth","functions","wedding","Father",UPI,onetime,"",
6263,2023-02-20,900,"Shoes seenu","Shoes seenu","functions","wedding","Seenu",UPI,onetime,"",
6255,2023-02-21,50,"Ice cream","Ice cream","food","icecream","Family",UPI,monthly,"",
6256,2023-02-21,1510,"Dinner","Dinner","food","hotel","Family",UPI,quarterly,"",
6257,2023-02-21,130,"Lunch","Lunch","food","hotel","Seenu",UPI,monthly,"",
6258,2023-02-21,70,"flowers","flowers","flower","flower","Family",UPI,monthly,"",
6248,2023-02-22,200,"Dinner","Dinner","food","hotel","Family",UPI,monthly,"",
6249,2023-02-22,300,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","petrol","Family",UPI,monthly,"",
6250,2023-02-22,70,"flowers","flowers","flower","flower","Family",UPI,monthly,"",
6251,2023-02-22,140,"Yelnir","Yelnir","food","yelnir","Family",UPI,monthly,"",
6252,2023-02-22,480,"Fruits","Fruits","food","fruits","Family",UPI,monthly,"",
6253,2023-02-22,340,"Vegetables","Vegetables","food","vegetables","Family",UPI,monthly,"",
6254,2023-02-22,30,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6245,2023-02-23,1200,"Van fees","Van fees - february","Education","travel","Smitha",UPI,monthly,"",
6246,2023-02-23,400,"Haircut and facial","Haircut and facial","haircut","haircut","Kishan",UPI,yearly,"",
6247,2023-02-23,270,"Haircut","Haircut","haircut","haircut","Seenu",UPI,monthly,"",
6240,2023-02-24,75,"fruits","fruits - banana","food","fruits","Family",UPI,monthly,"",
6241,2023-02-24,80,"Breakfast","Breakfast","food","hotel","Family",UPI,monthly,"",
6242,2023-02-24,105,"yelnir","yelnir","food","yelnir","Family",UPI,monthly,"",
6243,2023-02-24,30,"Soupus","Soupus","food","vegetables","Family",UPI,monthly,"",
6244,2023-02-24,104,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6239,2023-02-25,170,"socks","socks","shoes","shoes","Seenu",UPI,yearly,"",
6231,2023-02-26,200,"Gift to heenal","Gift to heenal","functions","wedding","Heenal",UPI,yearly,"",
6232,2023-02-26,320,"Dinner","Dinner","food","hotel","Family",UPI,monthly,"",
6233,2023-02-26,100,"juice","juice","food","hotel","Family",UPI,monthly,"",
6234,2023-02-26,1500,"Shirt, pant","Shirt, pant","functions","wedding","Seenu",UPI,yearly,"",
6235,2023-02-26,820,"Shoes, socks etc for ksihan, seenu","Shoes, socks etc for ksihan, seenu","functions","wedding","Kishan",UPI,yearly,"",
6236,2023-02-26,50,"stitching pant","stitching pant","functions","wedding","Kishan",UPI,yearly,"",
6237,2023-02-26,5,"ice cream","ice cream","food","icecream","Seenu",UPI,monthly,"",
6238,2023-02-26,175,"Lunch","Lunch","food","hotel","Family",UPI,monthly,"",
6226,2023-02-27,608,"Vegetables","Vegetables","food","vegetables","Family",UPI,monthly,"",
6227,2023-02-27,72,"medicine","medicine - father","medical","medicines","Father",UPI,monthly,"",
6228,2023-02-27,3000,"Petrol for 4 wheeler","Petrol for 4 wheeler","petrol-diesel","petrol","Family",UPI,monthly,"",
6229,2023-02-27,1100,"Gift to Heenal (watch)","Gift to Heenal (watch)","functions","wedding","Heenal",UPI,yearly,"",
6230,2023-02-27,1800,"Shirt, pant gift","Shirt, pant gift","functions","wedding","Sunil",UPI,yearly,"",
6225,2023-02-28,1600,"Gift to heenal, nagaraj","Gift to heenal, nagaraj","functions","wedding","Heenal",Cash,yearly,"",
6223,2023-03-01,25,"Pista Milk","Pista Milk","food","snacks","Family",UPI,monthly,"",
6224,2023-03-01,50,"Pista Milk","Pista Milk","functions","wedding","Heenal",UPI,yearly,"",
6221,2023-03-02,6300,"Kishan","Kishan - 12th books","Education","books","Kishan",UPI,yearly,"",
6222,2023-03-02,79,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6219,2023-03-03,200,"Tissue paper","Tissue paper","house-items","","Family",UPI,monthly,"",
6220,2023-03-03,13589,"Heenal Wedding expenses","Heenal Wedding expenses - to be returned","functions","wedding","Heenal",UPI,onetime,"",
6212,2023-03-04,2700,"Dinner with family members","Dinner with family members","food","hotel","Family",UPI,monthly,"",
6213,2023-03-04,2636,"Electricity bill","Electricity bill","electricity-bill","","Family",UPI,monthly,"",
6214,2023-03-04,1179,"Airtel bill","Airtel bill","mobile-telephone","mobile","Family",UPI,monthly,"",
6215,2023-03-04,338,"breakfast","breakfast","food","hotel","Family",UPI,monthly,"",
6216,2023-03-04,5000,"House Monthly expenses","House Monthly expenses","house-monthly","","Family",UPI,monthly,"",
6217,2023-03-04,5000,"Vinutha monthly expenses","Vinutha monthly expenses","vinutha-monthly expense","","Vinutha",UPI,monthly,"",
6218,2023-03-04,14885,"Vinutha, smitha expenses","Vinutha, smitha expenses","functions","wedding","Vinutha",UPI,yearly,"",
6205,2023-03-05,60,"tomato","tomato","food","vegetables","Family",UPI,monthly,"",
6206,2023-03-05,990,"Medicines","Medicines - seenu, kishan","medical","medicines","Seenu",UPI,monthly,"",
6207,2023-03-05,579,"Medicines father","Medicines father","medical","medicines","Father",UPI,monthly,"",
6208,2023-03-05,300,"Doctor consultation","Doctor consultation - seenu","medical","doctor","Seenu",UPI,monthly,"",
6209,2023-03-05,300,"Doctor consultation","Doctor consultation - father","medical","doctor","Father",UPI,monthly,"",
6210,2023-03-05,81,"Milk, bread","Milk, bread","food","dairy","Family",UPI,monthly,"",
6211,2023-03-05,60,"Breakfast","Breakfast - idli","food","hotel","Family",UPI,monthly,"",
6195,2023-03-06,15000,"House Monthly expenses","House Monthly expenses","house-monthly","","Family",Cash,monthly,"",
6196,2023-03-06,454,"Water bill","Water bill","water-bill","","Family",UPI,monthly,"",
6197,2023-03-06,30,"Idli","Idli","food","hotel","Seenu",UPI,monthly,"",
6198,2023-03-06,150,"Batter","Batter","food","batter","Family",UPI,monthly,"",
6199,2023-03-06,600,"Jewelery polish","Jewelery polish","functions","wedding","Vinutha",UPI,yearly,"",
6200,2023-03-06,46,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6201,2023-03-06,250,"fruits","fruits","food","fruits","Family",UPI,monthly,"",
6202,2023-03-06,50,"flower","flower","flower","flower","Family",UPI,monthly,"",
6203,2023-03-06,105,"yelnir","yelnir","food","yelnir","Family",UPI,monthly,"",
6204,2023-03-06,2169,"Medicines father, mother","Medicines father, mother","medical","medicines","Mother",UPI,monthly,"",
6188,2023-03-07,150,"Watermelon","Watermelon","food","fruits","Family",UPI,monthly,"",
6189,2023-03-07,670,"Dinner","Dinner","food","hotel","Family",UPI,monthly,"",
6190,2023-03-07,1510,"Cooking oil","Cooking oil","food","groceries","Family",UPI,monthly,"",
6191,2023-03-07,20,"Tissue paper","Tissue paper","medical","medicines","Family",UPI,monthly,"",
6192,2023-03-07,25,"MTR powder","MTR powder","food","groceries","Family",UPI,monthly,"",
6193,2023-03-07,216,"Milk","Milk - 3 ltr","food","dairy","Family",UPI,monthly,"",
6194,2023-03-07,320,"Sweets, milk","Sweets, milk - relatives","food","sweets","Relatives",UPI,yearly,"",
6180,2023-03-08,1400,"Beauty parlour","Beauty parlour","functions","wedding","Vinutha",UPI,onetime,"",
6181,2023-03-08,500,"LN Raju consultation","LN Raju consultation - seenu","medical","doctor","Seenu",UPI,monthly,"",
6182,2023-03-08,50000,"Kishan 12th Fees","Kishan 12th Fees","Education","fees","Kishan",UPI,yearly,"",
6183,2023-03-08,30,"Bag Stitching","Bag Stitching","clothes","","Family",UPI,quarterly,"",
6184,2023-03-08,355,"KF beer","KF beer","food","liquor","Seenu",UPI,quarterly,"",
6185,2023-03-08,150,"Shaving cream","Shaving cream","selfcare","","Family",UPI,quarterly,"",
6186,2023-03-08,105,"yelnir","yelnir","food","yelnir","Family",UPI,monthly,"",
6187,2023-03-08,220,"Onion 11.5 kg","Onion 11.5 kg","food","vegetables","Family",UPI,monthly,"",
6179,2023-03-09,122,"Sky view app purchase","Sky view app purchase","Entertainment","","Seenu",UPI,onetime,"",
6174,2023-03-10,250,"Kishan smitha monthly amount","Kishan smitha monthly amount","kishansmitha-monthly","","Smitha",Cash,monthly,"",
6175,2023-03-10,300,"Bulbs -2","Bulbs -2","house-items","electrical","Family",UPI,yearly,"",
6176,2023-03-10,70,"2 wheeler puncture","2 wheeler puncture","vehicle-expense","","Seenu",UPI,quarterly,"",
6177,2023-03-10,80,"flowers","flowers","flower","flower","Family",UPI,monthly,"",
6178,2023-03-10,77,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6165,2023-03-11,80,"vegetables","vegetables","food","vegetables","Family",UPI,monthly,"",
6166,2023-03-11,285,"Dinner","Dinner","food","hotel","Family",UPI,monthly,"",
6167,2023-03-11,40,"Paani puri","Paani puri","food","hotel","Family",UPI,monthly,"",
6168,2023-03-11,20,"coffee","coffee","food","hotel","Family",UPI,monthly,"",
6169,2023-03-11,40,"cucumber","cucumber","food","vegetables","Family",UPI,monthly,"",
6170,2023-03-11,200,"Breakfast","Breakfast","food","hotel","Seenu",UPI,monthly,"",
6171,2023-03-11,46,"milk","milk","food","dairy","Family",UPI,monthly,"",
6172,2023-03-11,31,"curd","curd","food","dairy","Family",UPI,monthly,"",
6173,2023-03-11,200,"Chicken","Chicken","food","chicken","Family",UPI,monthly,"",
6164,2023-03-12,31,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6154,2023-03-13,2250,"Traffic fine","Traffic fine","vehicle-expense","fine","Seenu",UPI,onetime,"",
6155,2023-03-13,120,"bakery","bakery","food","bakery","Family",UPI,monthly,"",
6156,2023-03-13,145,"snacks","snacks","food","snacks","Family",UPI,monthly,"",
6157,2023-03-13,426,"groceries","groceries","food","groceries","Family",UPI,monthly,"",
6158,2023-03-13,60,"fruits","fruits","food","fruits","Family",UPI,monthly,"",
6159,2023-03-13,1200,"Scan, uric acid test","Scan, uric acid test","medical","tests","Seenu",UPI,yearly,"",
6160,2023-03-13,110,"agarbathi","agarbathi","pooja","","Family",UPI,monthly,"",
6161,2023-03-13,100,"vegetables","vegetables","food","vegetables","Family",UPI,monthly,"",
6162,2023-03-13,105,"Yelnir","Yelnir","food","yelnir","Family",UPI,monthly,"",
6163,2023-03-13,10000,"Transfer to sharekhan","Transfer to sharekhan","shares","sharekhan","Seenu",UPI,yearly,"",
6148,2023-03-14,842,"medicines","medicines - father, mother","medical","medicines","Father",UPI,monthly,"",
6149,2023-03-14,1316,"Dinner","Dinner","food","hotel","Family",UPI,monthly,"",
6150,2023-03-14,30,"Akki hitu","Akki hitu","food","groceries","Family",UPI,monthly,"",
6151,2023-03-14,1200,"mutton","mutton","food","mutton","Family",UPI,monthly,"",
6152,2023-03-14,60,"Bbakery","Bbakery","food","bakery","Family",UPI,monthly,"",
6153,2023-03-14,77,"milk","milk","food","dairy","Family",UPI,monthly,"",
6147,2023-03-15,80,"flowers","flowers","flower","flower","Family",UPI,monthly,"",
6146,2023-03-16,77,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6144,2023-03-17,280,"Juice","Juice","food","hotel","Family",UPI,monthly,"",
6145,2023-03-17,60,"flowers","flowers","flower","flower","Family",UPI,monthly,"",
6137,2023-03-18,7759,"Birla Sunlife insurance premium","Birla Sunlife insurance premium","child-insurance","","Family",UPI,monthly,"",
6138,2023-03-18,1749,"Boat airpods","Boat airpods","purchase","kids","Kishan",UPI,yearly,"",
6139,2023-03-18,90,"Pad","Pad","medical","medicines","Vinutha",UPI,monthly,"",
6140,2023-03-18,77,"milk","milk","food","dairy","Family",UPI,monthly,"",
6141,2023-03-18,100,"Vegetables","Vegetables","food","vegetables","Family",UPI,monthly,"",
6142,2023-03-18,427,"chicken","chicken","food","chicken","Family",UPI,monthly,"",
6143,2023-03-18,150,"batter","batter","food","batter","Family",UPI,monthly,"",
6126,2023-03-19,100,"bonda","bonda","food","snacks","Family",UPI,monthly,"",
6127,2023-03-19,40,"fruits","fruits","festival","ugadi","Family",UPI,yearly,"",
6128,2023-03-19,180,"fruits","fruits","festival","ugadi","Family",UPI,yearly,"",
6129,2023-03-19,60,"Fruits","Fruits","festival","ugadi","Family",UPI,yearly,"",
6130,2023-03-19,70,"Flowers","Flowers","festival","ugadi","Family",UPI,yearly,"",
6131,2023-03-19,110,"Vegetables","Vegetables","festival","ugadi","Family",UPI,yearly,"",
6132,2023-03-19,150,"Vegetables","Vegetables","festival","ugadi","Family",UPI,yearly,"",
6133,2023-03-19,20,"Paan","Paan","festival","ugadi","Family",UPI,yearly,"",
6134,2023-03-19,90,"Flowers","Flowers","festival","ugadi","Family",UPI,yearly,"",
6135,2023-03-19,120,"Juice","Juice","food","hotel","Family",UPI,monthly,"",
6136,2023-03-19,40,"Tiffin","Tiffin","food","hotel","Family",UPI,monthly,"",
6123,2023-03-20,120,"soup","soup","food","groceries","Family",UPI,monthly,"",
6124,2023-03-20,1325,"Medicines","Medicines - mother, father","medical","medicines","Mother",UPI,monthly,"",
6125,2023-03-20,73,"Milk","Milk","food","dairy","Family",UPI,monthly,"",
6121,2023-03-21,2000,"Petrol for 4 wheeler","Petrol for 4 wheeler","petrol-diesel","petrol","Family",UPI,monthly,"",
6122,2023-03-21,100,"Milk","Milk","festival","ugadi","Family",UPI,monthly,"",
6117,2023-03-22,200,"snacks","snacks","food","hotel","Friends",UPI,monthly,"",
6118,2023-03-22,199,"Declathon t shirt","Declathon t shirt","clothes","clothes","Seenu",UPI,yearly,"",
6119,2023-03-22,300,"Petrol for 2 wheeler","Petrol for 2 wheeler","petrol-diesel","petrol","Family",UPI,monthly,"",
6120,2023-03-22,2000,"Transfer to sharekhan","Transfer to sharekhan","shares","sharekhan","Seenu",UPI,yearly,"",
6111,2023-03-23,1683,"dinner with friend","dinner with friend","food","hotel","Seenu",UPI,quarterly,"",
6112,2023-03-23,198500,"school fees for kishan, smitha","school fees for kishan, smitha","Education","fees","Kishan",UPI,yearly,"",
6113,2023-03-23,529,"udemy course","udemy course","professional","learning","Seenu",UPI,yearly,"",
6114,2023-03-23,5651,"Smitha school books","Smitha school books","Education","fees","Smitha",UPI,yearly,"",
6115,2023-03-23,60,"bread","bread","food","dairy","Family",UPI,monthly,"",
6116,2023-03-23,46,"milk","milk","food","dairy","Family",UPI,monthly,"",
6106,2023-03-24,110,"biscuits","biscuits","food","bakery","Family",UPI,monthly,"",
